seller_type,owner,sales_id
Individual,Second Owner,3038
Individual,Second Owner,3039
Individual,First Owner,3040
Individual,First Owner,3041
Individual,First Owner,3042
Individual,Second Owner,3043
Individual,First Owner,3044
Individual,First Owner,3045
Individual,Second Owner,3046
Individual,First Owner,3047
Individual,Second Owner,3048
Individual,Second Owner,3049
Individual,First Owner,3050
Individual,First Owner,3051
Individual,First Owner,3052
Individual,First Owner,3053
Individual,Second Owner,3054
Individual,Second Owner,3055
Individual,First Owner,3056
Individual,Second Owner,3057
Individual,First Owner,3058
Individual,Second Owner,3059
Individual,First Owner,3060
Individual,Second Owner,3061
Individual,Second Owner,3062
Dealer,First Owner,3063
Dealer,First Owner,3064
Dealer,First Owner,3065
Dealer,First Owner,3066
Dealer,First Owner,3067
Dealer,Second Owner,3068
Dealer,First Owner,3069
Individual,First Owner,3070
Individual,Second Owner,3071
Dealer,First Owner,3072
Dealer,First Owner,3073
Dealer,First Owner,3074
Dealer,First Owner,3075
Dealer,First Owner,3076
Dealer,First Owner,3077
Dealer,First Owner,3078
Dealer,First Owner,3079
Dealer,First Owner,3080
Dealer,First Owner,3081
Individual,First Owner,3082
Individual,First Owner,3083
Dealer,First Owner,3084
Individual,First Owner,3085
Individual,First Owner,3086
Individual,First Owner,3087
Individual,First Owner,3088
Individual,Second Owner,3089
Individual,First Owner,3090
Individual,Second Owner,3091
Individual,First Owner,3092
Individual,First Owner,3093
Individual,First Owner,3094
Individual,First Owner,3095
Individual,Second Owner,3096
Individual,First Owner,3097
Individual,Second Owner,3098
Individual,First Owner,3099
Individual,First Owner,3100
Individual,First Owner,3101
Individual,First Owner,3102
Individual,First Owner,3103
Individual,Second Owner,3104
Individual,First Owner,3105
Individual,First Owner,3106
Individual,First Owner,3107
Individual,First Owner,3108
Individual,Second Owner,3109
Individual,First Owner,3110
Individual,Second Owner,3111
Individual,Third Owner,3112
Individual,First Owner,3113
Individual,Second Owner,3114
Individual,First Owner,3115
Individual,First Owner,3116
Individual,Second Owner,3117
Individual,First Owner,3118
Individual,First Owner,3119
Individual,First Owner,3120
Individual,First Owner,3121
Individual,First Owner,3122
Individual,First Owner,3123
Individual,First Owner,3124
Individual,Fourth & Above Owner,3125
Individual,Second Owner,3126
Individual,First Owner,3127
Individual,First Owner,3128
Individual,Third Owner,3129
Individual,First Owner,3130
Individual,First Owner,3131
Individual,First Owner,3132
Individual,First Owner,3133
Individual,First Owner,3134
Individual,First Owner,3135
Dealer,First Owner,3136
Dealer,First Owner,3137
Dealer,First Owner,3138
Dealer,First Owner,3139
Individual,First Owner,3140
Dealer,First Owner,3141
Dealer,First Owner,3142
Dealer,First Owner,3143
Dealer,First Owner,3144
Dealer,First Owner,3145
Dealer,First Owner,3146
Dealer,First Owner,3147
Dealer,First Owner,3148
Dealer,First Owner,3149
Dealer,First Owner,3150
Dealer,First Owner,3151
Dealer,First Owner,3152
Dealer,First Owner,3153
Individual,First Owner,3154
Individual,First Owner,3155
Individual,Second Owner,3156
Individual,First Owner,3157
Individual,First Owner,3158
Individual,First Owner,3159
Individual,First Owner,3160
Individual,First Owner,3161
Individual,First Owner,3162
Individual,First Owner,3163
Individual,Third Owner,3164
Individual,Second Owner,3165
Individual,First Owner,3166
Individual,First Owner,3167
Individual,First Owner,3168
Individual,First Owner,3169
Individual,First Owner,3170
Individual,First Owner,3171
Individual,Second Owner,3172
Individual,Third Owner,3173
Individual,Second Owner,3174
Individual,First Owner,3175
Individual,First Owner,3176
Individual,Third Owner,3177
Individual,Third Owner,3178
Individual,Second Owner,3179
Individual,First Owner,3180
Individual,First Owner,3181
Individual,First Owner,3182
Individual,Second Owner,3183
Individual,First Owner,3184
Individual,First Owner,3185
Individual,First Owner,3186
Individual,Third Owner,3187
Individual,First Owner,3188
Individual,First Owner,3189
Individual,First Owner,3190
Individual,Fourth & Above Owner,3191
Individual,First Owner,3192
Individual,First Owner,3193
Dealer,Second Owner,3194
Individual,First Owner,3195
Individual,First Owner,3196
Individual,First Owner,3197
Individual,First Owner,3198
Individual,Second Owner,3199
Individual,First Owner,3200
Individual,Second Owner,3201
Individual,Second Owner,3202
Individual,First Owner,3203
Individual,First Owner,3204
Individual,First Owner,3205
Individual,First Owner,3206
Individual,First Owner,3207
Individual,First Owner,3208
Individual,Third Owner,3209
Individual,First Owner,3210
Individual,First Owner,3211
Individual,Second Owner,3212
Individual,Fourth & Above Owner,3213
Individual,Second Owner,3214
Individual,First Owner,3215
Individual,Fourth & Above Owner,3216
Individual,Second Owner,3217
Individual,Third Owner,3218
Individual,First Owner,3219
Individual,Fourth & Above Owner,3220
Individual,Second Owner,3221
Individual,Second Owner,3222
Individual,Second Owner,3223
Individual,Second Owner,3224
Individual,Fourth & Above Owner,3225
Individual,Second Owner,3226
Individual,Second Owner,3227
Individual,Second Owner,3228
Individual,Third Owner,3229
Individual,Second Owner,3230
Individual,Second Owner,3231
Individual,Second Owner,3232
Individual,First Owner,3233
Individual,First Owner,3234
Individual,First Owner,3235
Individual,First Owner,3236
Individual,First Owner,3237
Individual,First Owner,3238
Individual,Second Owner,3239
Individual,First Owner,3240
Individual,Second Owner,3241
Individual,Third Owner,3242
Individual,Third Owner,3243
Dealer,First Owner,3244
Dealer,First Owner,3245
Dealer,First Owner,3246
Dealer,First Owner,3247
Dealer,First Owner,3248
Individual,First Owner,3249
Dealer,First Owner,3250
Dealer,First Owner,3251
Dealer,First Owner,3252
Dealer,First Owner,3253
Dealer,First Owner,3254
Dealer,First Owner,3255
Dealer,First Owner,3256
Dealer,First Owner,3257
Dealer,Second Owner,3258
Dealer,First Owner,3259
Dealer,First Owner,3260
Dealer,First Owner,3261
Dealer,First Owner,3262
Dealer,First Owner,3263
Individual,Second Owner,3264
Individual,First Owner,3265
Individual,First Owner,3266
Individual,First Owner,3267
Individual,First Owner,3268
Individual,First Owner,3269
Individual,First Owner,3270
Individual,First Owner,3271
Individual,First Owner,3272
Individual,First Owner,3273
Individual,Second Owner,3274
Individual,First Owner,3275
Individual,Second Owner,3276
Individual,First Owner,3277
Individual,First Owner,3278
Dealer,First Owner,3279
Individual,First Owner,3280
Individual,First Owner,3281
Individual,First Owner,3282
Individual,First Owner,3283
Individual,First Owner,3284
Individual,First Owner,3285
Individual,First Owner,3286
Individual,First Owner,3287
Individual,First Owner,3288
Individual,Third Owner,3289
Individual,First Owner,3290
Individual,Second Owner,3291
Individual,First Owner,3292
Individual,First Owner,3293
Individual,Third Owner,3294
Individual,First Owner,3295
Individual,First Owner,3296
Individual,First Owner,3297
Individual,Second Owner,3298
Individual,First Owner,3299
Individual,Second Owner,3300
Individual,First Owner,3301
Individual,First Owner,3302
Individual,Second Owner,3303
Dealer,First Owner,3304
Dealer,First Owner,3305
Dealer,First Owner,3306
Individual,First Owner,3307
Individual,First Owner,3308
Trustmark Dealer,First Owner,3309
Trustmark Dealer,First Owner,3310
Dealer,First Owner,3311
Trustmark Dealer,First Owner,3312
Trustmark Dealer,Second Owner,3313
Trustmark Dealer,First Owner,3314
Trustmark Dealer,First Owner,3315
Dealer,First Owner,3316
Dealer,First Owner,3317
Dealer,First Owner,3318
Dealer,First Owner,3319
Trustmark Dealer,First Owner,3320
Dealer,First Owner,3321
Dealer,First Owner,3322
Individual,First Owner,3323
Individual,First Owner,3324
Individual,First Owner,3325
Individual,Second Owner,3326
Individual,First Owner,3327
Individual,First Owner,3328
Individual,Third Owner,3329
Individual,Second Owner,3330
Individual,Third Owner,3331
Individual,Third Owner,3332
Individual,First Owner,3333
Individual,First Owner,3334
Individual,Second Owner,3335
Individual,First Owner,3336
Individual,First Owner,3337
Individual,Second Owner,3338
Individual,First Owner,3339
Individual,First Owner,3340
Individual,First Owner,3341
Individual,First Owner,3342
Individual,First Owner,3343
Individual,First Owner,3344
Individual,First Owner,3345
Individual,First Owner,3346
Individual,First Owner,3347
Individual,Second Owner,3348
Individual,First Owner,3349
Individual,First Owner,3350
Individual,Second Owner,3351
Individual,Second Owner,3352
Individual,Fourth & Above Owner,3353
Individual,Second Owner,3354
Individual,Second Owner,3355
Individual,Second Owner,3356
Individual,First Owner,3357
Individual,First Owner,3358
Individual,First Owner,3359
Individual,Second Owner,3360
Individual,Third Owner,3361
Individual,First Owner,3362
Individual,First Owner,3363
Individual,Third Owner,3364
Individual,Second Owner,3365
Individual,Second Owner,3366
Individual,Third Owner,3367
Individual,First Owner,3368
Individual,Second Owner,3369
Individual,Second Owner,3370
Individual,Second Owner,3371
Individual,First Owner,3372
Individual,First Owner,3373
Individual,Second Owner,3374
Individual,Second Owner,3375
Individual,First Owner,3376
Individual,First Owner,3377
Individual,Second Owner,3378
Individual,Third Owner,3379
Individual,First Owner,3380
Individual,Second Owner,3381
Individual,First Owner,3382
Individual,First Owner,3383
Individual,Second Owner,3384
Individual,First Owner,3385
Individual,Fourth & Above Owner,3386
Individual,Third Owner,3387
Individual,Second Owner,3388
Individual,First Owner,3389
Individual,First Owner,3390
Individual,First Owner,3391
Individual,Third Owner,3392
Individual,First Owner,3393
Individual,First Owner,3394
Individual,First Owner,3395
Individual,Second Owner,3396
Individual,Second Owner,3397
Individual,Second Owner,3398
Individual,First Owner,3399
Individual,Second Owner,3400
Individual,Second Owner,3401
Individual,First Owner,3402
Individual,First Owner,3403
Individual,Third Owner,3404
Individual,First Owner,3405
Individual,First Owner,3406
Individual,Second Owner,3407
Dealer,First Owner,3408
Dealer,First Owner,3409
Dealer,First Owner,3410
Individual,First Owner,3411
Individual,First Owner,3412
Trustmark Dealer,First Owner,3413
Trustmark Dealer,First Owner,3414
Dealer,First Owner,3415
Trustmark Dealer,First Owner,3416
Trustmark Dealer,Second Owner,3417
Trustmark Dealer,First Owner,3418
Trustmark Dealer,First Owner,3419
Dealer,First Owner,3420
Dealer,First Owner,3421
Dealer,First Owner,3422
Dealer,First Owner,3423
Trustmark Dealer,First Owner,3424
Dealer,First Owner,3425
Dealer,First Owner,3426
Individual,First Owner,3427
Individual,First Owner,3428
Individual,Second Owner,3429
Individual,First Owner,3430
Individual,Second Owner,3431
Individual,First Owner,3432
Individual,First Owner,3433
Individual,First Owner,3434
Individual,Second Owner,3435
Individual,Second Owner,3436
Individual,Second Owner,3437
Individual,Third Owner,3438
Individual,First Owner,3439
Individual,Second Owner,3440
Individual,Second Owner,3441
Individual,First Owner,3442
Individual,Second Owner,3443
Individual,Second Owner,3444
Individual,Second Owner,3445
Individual,Second Owner,3446
Individual,First Owner,3447
Individual,First Owner,3448
Individual,First Owner,3449
Individual,Second Owner,3450
Individual,First Owner,3451
Individual,First Owner,3452
Individual,First Owner,3453
Individual,First Owner,3454
Individual,Second Owner,3455
Individual,First Owner,3456
Individual,Second Owner,3457
Individual,First Owner,3458
Individual,Second Owner,3459
Individual,First Owner,3460
Individual,First Owner,3461
Individual,First Owner,3462
Individual,First Owner,3463
Individual,First Owner,3464
Individual,Second Owner,3465
Dealer,First Owner,3466
Individual,First Owner,3467
Individual,First Owner,3468
Dealer,Second Owner,3469
Dealer,First Owner,3470
Individual,First Owner,3471
Individual,First Owner,3472
Dealer,Second Owner,3473
Individual,Second Owner,3474
Individual,Second Owner,3475
Dealer,First Owner,3476
Dealer,First Owner,3477
Dealer,First Owner,3478
Individual,First Owner,3479
Individual,First Owner,3480
Individual,Third Owner,3481
Individual,Second Owner,3482
Dealer,First Owner,3483
Individual,Fourth & Above Owner,3484
Individual,Fourth & Above Owner,3485
Individual,First Owner,3486
Individual,First Owner,3487
Individual,First Owner,3488
Individual,First Owner,3489
Individual,Second Owner,3490
Individual,First Owner,3491
Individual,First Owner,3492
Individual,Second Owner,3493
Individual,First Owner,3494
Individual,First Owner,3495
Individual,First Owner,3496
Individual,First Owner,3497
Individual,First Owner,3498
Individual,Second Owner,3499
Individual,First Owner,3500
Individual,Second Owner,3501
Individual,First Owner,3502
Individual,First Owner,3503
Individual,Second Owner,3504
Individual,First Owner,3505
Individual,Second Owner,3506
Individual,First Owner,3507
Individual,First Owner,3508
Individual,First Owner,3509
Individual,First Owner,3510
Individual,Second Owner,3511
Individual,Second Owner,3512
Individual,Second Owner,3513
Individual,First Owner,3514
Individual,Third Owner,3515
Individual,First Owner,3516
Individual,First Owner,3517
Individual,First Owner,3518
Individual,Second Owner,3519
Individual,First Owner,3520
Individual,First Owner,3521
Individual,First Owner,3522
Individual,First Owner,3523
Individual,First Owner,3524
Individual,Second Owner,3525
Individual,First Owner,3526
Individual,First Owner,3527
Individual,First Owner,3528
Individual,Second Owner,3529
Individual,First Owner,3530
Individual,First Owner,3531
Individual,First Owner,3532
Individual,Second Owner,3533
Individual,First Owner,3534
Individual,First Owner,3535
Individual,Third Owner,3536
