sales_id,name,year,km_driven,selling_price,fuel,transmission,mileage,engine,max_power,torque,seats
840,Renault KWID RXT,2017,28000,290000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5
841,Hyundai EON Era,2011,57000,160000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
842,Maruti Swift Dzire ZDI,2017,50000,695000,Diesel,Manual,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
843,Maruti Wagon R Duo Lxi,2012,70000,231000,LPG,Manual,26.2 km/kg,998 CC,58.2 bhp,77Nm@ 3500rpm,5
844,Toyota Corolla Altis D-4D J,2015,60000,1050000,Diesel,Manual,21.43 kmpl,1364 CC,87.2 bhp,205Nm@ 1800-2800rpm,5
845,Hyundai i20 Sportz 1.2,2013,70000,400000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5
846,Hyundai i20 2015-2017 Sportz 1.2,2016,40000,500000,Petrol,Manual,18.6 kmpl,1197 CC,81.83 bhp,114.7Nm@ 4000rpm,5
847,Tata Manza Aqua Quadrajet BS IV,2010,120000,150000,Diesel,Manual,21.12 kmpl,1248 CC,88.8 bhp,200Nm@ 1750-3000rpm,5
848,Mahindra Xylo H4,2016,140000,400000,Diesel,Manual,14.02 kmpl,2179 CC,118.3 bhp,280Nm@ 2400-2800rpm,7
849,Tata Indigo LS,2010,100000,120000,Diesel,Manual,17.0 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)",5
850,Mahindra Xylo H4,2014,120000,480000,Diesel,Manual,14.02 kmpl,2179 CC,118.3 bhp,280Nm@ 2400-2800rpm,7
851,Tata Indigo CS LX (TDI) BS-III,2013,120000,200000,Diesel,Manual,19.09 kmpl,1405 CC,69.01 bhp,135Nm@ 2500rpm,5
852,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,64000,300000,Diesel,Manual,17.8 kmpl,1399 CC,67 bhp,160Nm@ 2000rpm,5
853,Maruti Celerio VXI,2015,25000,350000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
854,Renault Triber RXT BSIV,2019,12000,580000,Petrol,Manual,20.0 kmpl,999 CC,72 bhp,96Nm@ 3500rpm,7
855,Chevrolet Beat Diesel LT,2012,70000,200000,Diesel,Manual,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5
856,Mahindra Scorpio Getaway,2016,120000,750000,Diesel,Manual,11.0 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,5
857,Renault KWID RXT,2016,90000,261000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5
858,Chevrolet Sail 1.2 LS ABS,2015,40000,371000,Petrol,Manual,18.2 kmpl,1199 CC,82.4 bhp,108.5Nm@ 5000rpm,5
859,Mahindra Bolero DI Non AC BSIII,2010,300000,320000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7
860,Tata Indigo CS LX (TDI) BS III,2012,120000,204999,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5
861,Hyundai Accent GLX,2003,90000,110000,Petrol,Manual,13.2 kmpl,1495 CC,94 bhp,"12.5@ 3,500(kgm@ rpm)",5
862,Ford Fusion 1.4 TDCi Diesel,2009,100000,150000,Diesel,Manual,17.7 kmpl,1399 CC,68 bhp,"16@ 2,000(kgm@ rpm)",5
863,Mahindra Bolero 2011-2019 SLX,2016,90000,625000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7
864,Mahindra Scorpio 1.99 S10,2017,50000,1300000,Diesel,Manual,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7
865,Skoda Octavia Ambition 2.0 TDI MT,2015,168000,900000,Diesel,Manual,20.6 kmpl,1968 CC,141 bhp,320Nm@ 1750-3000rpm,5
866,Ford Figo Diesel Titanium,2010,110000,180000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5
867,Mahindra Bolero SLX,2010,120000,421000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7
868,Tata Indigo CS LX (TDI) BS III,2012,120000,204999,Diesel,Manual,19.09 kmpl,1396 CC,69 bhp,135Nm@ 2500rpm,5
869,Honda WR-V i-DTEC VX,2017,40000,900000,Diesel,Manual,25.5 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
870,Honda City 2017-2020 GXi,2006,110000,165000,Petrol,Manual,17.7 kmpl,1497 CC,78 bhp,"12.7@ 2,700(kgm@ rpm)",5
871,Hyundai i20 Magna 1.4 CRDi,2010,100000,270000,Diesel,Manual,21.9 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5
872,Maruti Vitara Brezza VDi,2017,40000,750000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
873,Hyundai Elite i20 Petrol Asta Option,2019,30000,750000,Petrol,Manual,18.6 kmpl,1197 CC,81.86 bhp,114.73nm@ 4000rpm,5
874,Maruti 800 Std,2002,80000,40000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4
875,Ford Figo Diesel Titanium,2011,90000,190000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5
876,Toyota Innova 2.5 G4 Diesel 7-seater,2009,200000,395000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7
877,Toyota Fortuner 3.0 Diesel,2010,125000,800000,Diesel,Manual,11.5 kmpl,2982 CC,171 bhp,343Nm@ 1400-3400rpm,7
878,Hyundai i20 1.2 Sportz,2011,80000,315000,Petrol,Manual,17.0 kmpl,1197 CC,80 bhp,"11.4 kgm at 4,000 rpm",5
879,Audi A4 2.0 TDI,2014,44000,1600000,Diesel,Automatic,16.55 kmpl,1968 CC,147.51 bhp,320Nm@ 1750-2500rpm,5
880,Toyota Etios GD,2013,90000,409999,Diesel,Manual,23.59 kmpl,1364 CC,67.04 bhp,170Nm@ 1800-2400rpm,5
881,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,32000,580000,Petrol,Manual,18.9 kmpl,1197 CC,81.86 bhp,113.75nm@ 4000rpm,5
882,Hyundai i20 Sportz 1.2,2013,70000,340000,Petrol,Manual,18.5 kmpl,1197 CC,82.85 bhp,113.7Nm@ 4000rpm,5
883,Hyundai EON Magna Plus,2015,43000,270000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
884,Tata Zest Quadrajet 1.3 75PS XE,2017,80000,280000,Diesel,Manual,22.95 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5
885,Tata Indica Vista Quadrajet VX,2012,60000,130000,Diesel,Manual,22.3 kmpl,1248 CC,74 bhp,190Nm@ 1750-3000rpm,5
886,Hyundai EON Era Plus,2014,18945,260000,Petrol,Manual,21.1 kmpl,814 CC,55.2 bhp,74.5Nm@ 4000rpm,5
887,Hyundai Grand i10 1.2 CRDi Asta,2018,70000,710000,Diesel,Manual,24.0 kmpl,1186 CC,73.97 bhp,190.24nm@ 1750-2250rpm,5
888,Maruti Eeco Smiles 7 Seater Standard,2013,100000,204999,Petrol,Manual,15.1 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,7
889,Datsun GO Plus Anniversary Edition,2017,60000,300000,Petrol,Manual,20.62 kmpl,1198 CC,67 bhp,104Nm@ 4000rpm,7
890,Maruti Swift Dzire VDi,2009,144000,180000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
891,Mahindra TUV 300 T6 Plus,2016,120000,700000,Diesel,Manual,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7
892,Hyundai i20 1.4 CRDi Magna,2012,107825,320000,Diesel,Manual,21.9 kmpl,1396 CC,90 bhp,22.4 kgm at 1750-2750rpm,5
893,Maruti Alto 800 VXI Plus,2020,15000,370000,Petrol,Manual,22.05 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5
894,Renault KWID RXT Optional,2018,10000,340000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5
895,Maruti XL6 Alpha,2019,1620,1040000,Petrol,Manual,19.01 kmpl,1462 CC,103.2 bhp,138nm@ 4400rpm,6
896,Hyundai i20 Active SX Diesel,2018,30000,750000,Diesel,Manual,21.19 kmpl,1396 CC,88.76 bhp,219.66nm@ 1500-2750rpm,5
897,Mahindra TUV 300 Plus P4 BSIV,2018,70000,600000,Diesel,Manual,18.49 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,9
898,Mahindra Bolero 2011-2019 DI - AC BS III,2016,70000,550000,Diesel,Manual,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9
899,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,2013,95000,600000,Diesel,Manual,12.99 kmpl,2494 CC,100.57 bhp,200Nm@ 1400-3400rpm,7
900,Tata Tigor 1.05 Revotorq XZ Option,2017,50000,550000,Diesel,Manual,24.7 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5
901,Honda City i DTEC VX Option,2015,160000,750000,Diesel,Manual,25.1 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
902,Hyundai Santro Magna BSIV,2019,10000,450000,Petrol,Manual,20.3 kmpl,1086 CC,68 bhp,99Nm@ 4500rpm,5
903,Maruti Ertiga VDI,2012,100000,400000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7
904,Maruti Swift VDI Optional,2016,50000,520000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
905,Maruti Alto K10 Knightracer,2013,60000,199000,Petrol,Manual,20.2 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
906,Chevrolet Beat Diesel LT,2012,110000,150000,Diesel,Manual,25.44 kmpl,936 CC,57.6 bhp,150Nm@ 1750rpm,5
907,Hyundai i20 Active 1.4 SX with AVN,2016,80000,540000,Diesel,Manual,21.19 kmpl,1396 CC,88.73 bhp,219.66nm@ 1500-2750rpm,5
908,Maruti SX4 ZDI,2011,85000,250000,Diesel,Manual,21.5 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,5
909,Maruti Wagon R LXI Minor,2010,90000,200000,Petrol,Manual,18.9 kmpl,1061 CC,67 bhp,84Nm@ 3500rpm,5
910,Tata Indica V2 2001-2011 eLX,2011,90000,130000,Diesel,Manual,25.0 kmpl,1396 CC,69 bhp,140Nm@ 1800-3000rpm,5
911,Maruti 800 AC,2007,90000,90000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4
912,Hyundai Verna 1.6 SX,2012,120000,450000,Diesel,Manual,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5
913,Hyundai Verna CRDi SX ABS,2009,120000,280000,Diesel,Manual,18.1 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5
914,Tata New Safari 3L Dicor LX 4x2,2007,160000,280000,Diesel,Manual,13.93 kmpl,2956 CC,138.1 bhp,320Nm@ 1700-2700rpm,7
915,Maruti Zen LXI,2006,141000,120000,Petrol,Manual,17.3 kmpl,993 CC,60 bhp,78Nm@ 4500rpm,5
916,Maruti Swift Ldi BSIII,2008,100000,290000,Diesel,Manual,17.8 kmpl,1248 CC,75 bhp,190Nm@ 2000rpm,5
917,Hyundai Creta 1.4 EX Diesel,2019,15000,1000000,Diesel,Manual,22.1 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5
918,Maruti Swift Dzire VDi,2012,108000,415000,Diesel,Manual,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5
919,Maruti Swift Dzire VDI,2012,108000,415000,Diesel,Manual,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
920,Chevrolet Beat Diesel LT,2015,55000,240000,Diesel,Manual,25.44 kmpl,936 CC,56.3 bhp,142.5Nm@ 1750rpm,5
921,Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,2010,37944,250000,Diesel,Manual,18.4 kmpl,1248 CC,75 bhp,190Nm@ 1750rpm,5
922,Ford Figo Diesel EXI,2011,90400,175000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5
923,Hyundai Verna CRDi SX,2008,85000,220000,Diesel,Manual,16.8 kmpl,1493 CC,110 bhp,"24@ 1,900-2,750(kgm@ rpm)",5
924,Maruti Zen D,2003,120000,85000,Diesel,Manual,20.8 kmpl,1527 CC,58 bhp,789Nm@ 2250rpm,5
925,Maruti Swift Dzire VXI 1.2,2019,5000,675000,Petrol,Manual,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
926,Renault Duster 85PS Diesel RxL,2016,50000,535000,Diesel,Manual,19.87 kmpl,1461 CC,83.8 bhp,200Nm@ 1750rpm,5
927,Renault Triber RXZ BSIV,2019,5000,675000,Petrol,Manual,20.0 kmpl,999 CC,72 bhp,96Nm@ 3500rpm,7
928,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,90000,800000,Diesel,Manual,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
929,Maruti Ertiga ZDI,2012,96000,425000,Diesel,Manual,20.77 kmpl,1248 CC,88.8 bhp,200Nm@ 1750rpm,7
930,Maruti Eeco 5 Seater AC BSIV,2011,80000,150000,Petrol,Manual,15.37 kmpl,1196 CC,73 bhp,101Nm@ 3000rpm,5
931,Maruti Zen Estilo 1.1 LXI BSIII,2007,60000,90000,Petrol,Manual,18.2 kmpl,1061 CC,64 bhp,84Nm@ 3500rpm,5
932,Mahindra XUV500 W6 2WD,2015,90000,850000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
933,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,2008,193623,330000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8
934,Hyundai i20 1.4 Asta Option,2017,63186,850000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5
935,Mahindra Bolero SLX,2008,219000,305000,Diesel,Manual,13.6 kmpl,2523 CC,63 bhp,180 Nm at 1440-1500rpm,7
936,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,110000,910000,Diesel,Manual,12.99 kmpl,2494 CC,100 bhp,200Nm@ 1400-3400rpm,7
937,Toyota Innova 2.5 VX 8 STR,2012,151000,1100000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8
938,Maruti Baleno Zeta Automatic,2019,5000,675000,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,115Nm@ 4000rpm,5
939,Maruti Alto LXi BSIII,2010,91500,150000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
940,Maruti Swift VDI BSIV,2015,23000,550000,Diesel,Manual,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5
941,Volkswagen Vento Diesel Highline,2012,40000,350000,Diesel,Manual,20.54 kmpl,1598 CC,103.6 bhp,250Nm@ 1500-2500rpm,5
942,Maruti Ritz VDi,2012,70000,300000,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5
943,Toyota Innova Crysta 2.8 GX AT BSIV,2018,10000,1745000,Diesel,Automatic,11.36 kmpl,2755 CC,171.5 bhp,360Nm@ 1200-3400rpm,7
944,Mahindra Scorpio 2009-2014 EX 2WD 7S,2014,90000,611000,Diesel,Manual,14.0 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,7
945,Honda Brio S MT,2016,68000,400000,Petrol,Manual,19.4 kmpl,1198 CC,86.8 bhp,109Nm@ 4500rpm,5
946,Hyundai Elantra CRDi SX,2013,120000,700000,Diesel,Manual,22.7 kmpl,1582 CC,126.24 bhp,259.87Nm@ 1900-2750rpm,5
947,Chevrolet Sail Hatchback LS ABS,2013,65000,300000,Diesel,Manual,22.1 kmpl,1248 CC,76.9 bhp,205Nm@ 1750rpm,5
948,Hyundai Getz GLS,2005,85000,65000,Petrol,Manual,15.3 kmpl,1341 CC,83 bhp,115Nm@ 3200rpm,5
949,Maruti Wagon R VXI BS IV,2011,94000,200000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
950,Hyundai i20 Asta Option 1.4 CRDi,2015,100000,650000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5
951,Hyundai i20 Asta Option 1.4 CRDi,2015,80000,650000,Diesel,Manual,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5
952,Volkswagen Polo Diesel Trendline 1.2L,2013,80000,350000,Diesel,Manual,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5
953,Tata Indica V2 DL BSIII,2011,140500,75000,Diesel,Manual,17.88 kmpl,1396 CC,52.8 bhp,85Nm@ 2500rpm,5
954,Maruti Swift Dzire VXi,2010,143000,240000,Petrol,Manual,17.5 kmpl,1298 CC,85.8 bhp,114Nm@ 4000rpm,5
955,Maruti Alto K10 2010-2014 VXI,2013,60000,240000,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
956,Tata Indica Vista Aura 1.3 Quadrajet (ABS) BS IV,2011,120000,180000,Diesel,Manual,18.4 kmpl,1248 CC,75 bhp,190Nm@ 1750rpm,5
957,Hyundai Santa Fe 4WD AT,2014,80000,900000,Diesel,Automatic,13.01 kmpl,2199 CC,194.3 bhp,436.39Nm@ 1800-2500rpm,7
958,Mahindra Thar DI 4X4,2014,63000,425000,Diesel,Manual,18.06 kmpl,2523 CC,63 bhp,182.5Nm@ 1500-1800rpm,7
959,Chevrolet Spark 1.0 LT,2009,120000,95000,Petrol,Manual,18.0 kmpl,995 CC,62 bhp,90.3Nm@ 4200rpm,5
960,Maruti Swift Dzire VDI,2018,100000,811000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5
961,Hyundai Verna VTVT 1.6 SX Option,2018,60000,1100000,Petrol,Manual,17.0 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm,5
962,Chevrolet Tavera Neo 3 LT 9 Seats BSIII,2013,90000,600000,Diesel,Manual,13.58 kmpl,2499 CC,72.4 bhp,171Nm@ 1800rpm,9
963,Maruti Ertiga VDI,2014,50000,550000,Diesel,Manual,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7
964,Mahindra Scorpio S4 Plus 4WD,2015,70000,715000,Diesel,Manual,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7
965,Tata Indigo LS BSII,2006,120000,100000,Diesel,Manual,16.1 kmpl,1405 CC,70 bhp,"13.5@ 2,500(kgm@ rpm)",5
966,Mahindra Scorpio EX,2013,195000,500000,Diesel,Manual,14.0 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,8
967,Maruti Wagon R Stingray VXI,2013,40000,350000,Petrol,Manual,20.51 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
968,Tata Indica V2 DLS TC,2008,40000,100000,Diesel,Manual,16.8 kmpl,1405 CC,62 bhp,"12.5@ 2,500(kgm@ rpm)",5
969,Tata Safari DICOR 2.2 EX 4x2,2012,120000,325000,Diesel,Manual,13.93 kmpl,2179 CC,138.03 bhp,320Nm@ 1700-2700rpm,7
970,Maruti Wagon R LXI BS IV,2012,360003,220000,Petrol,Manual,18.9 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
971,Maruti 800 AC,1999,60000,55000,Petrol,Manual,16.1 kmpl,796 CC,37 bhp,59Nm@ 2500rpm,4
972,Renault KWID RXT,2016,20000,330000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5
973,Mahindra Bolero 2011-2019 EX NON AC,2014,37000,480000,Diesel,Manual,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7
974,Maruti S-Cross 2017-2020 Zeta DDiS 200 SH,2018,57000,950000,Diesel,Manual,25.1 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5
975,Hyundai Verna Transform SX VGT CRDi,2011,110000,300000,Diesel,Manual,16.2 kmpl,1493 CC,110 bhp,24 KGM at 1900-2750 RPM,5
976,Hyundai Verna Xi (Petrol),2006,110000,170000,Petrol,Manual,13.9 kmpl,1599 CC,103.2 bhp,"14.9@ 3,000(kgm@ rpm)",5
977,Toyota Innova 2.5 EV (Diesel) PS 8 Seater BS IV,2013,120000,850000,Diesel,Manual,12.99 kmpl,2494 CC,100.57 bhp,200Nm@ 1400-3400rpm,8
978,Tata Tigor 2017-2020 XZ Plus Diesel,2019,8079,900000,Diesel,Manual,24.7 kmpl,1047 CC,69 bhp,140Nm@ 1800-3000rpm,5
979,Toyota Innova 2.5 Z Diesel 7 Seater BS IV,2015,114368,1325000,Diesel,Manual,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,7
980,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,79990,350000,Diesel,Manual,17.8 kmpl,1399 CC,67 bhp,160Nm@ 2000rpm,5
981,Ford Figo Diesel Titanium,2012,81632,425000,Diesel,Manual,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5
982,Ford Aspire Titanium Diesel BSIV,2016,155201,600000,Diesel,Manual,26.1 kmpl,1498 CC,99.23 bhp,215Nm@ 1750-3000rpm,5
983,Ford Ecosport 1.5 DV5 MT Titanium,2014,101504,750000,Diesel,Manual,22.7 kmpl,1498 CC,89.84 bhp,204Nm@ 2000-2750rpm,5
984,Ford Fiesta Classic 1.4 Duratorq CLXI,2012,90165,450000,Diesel,Manual,17.8 kmpl,1399 CC,67 bhp,160Nm@ 2000rpm,5
985,Ford Figo Titanium Diesel BSIV,2010,86017,325000,Diesel,Manual,25.5 kmpl,1498 CC,99.23 bhp,215Nm@ 1750-3000,5
986,Mahindra XUV500 W8 2WD,2013,85036,900000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
987,Ford EcoSport 1.5 TDCi Titanium BSIV,2013,125531,600000,Diesel,Manual,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5
988,Hyundai Verna VTVT 1.6 SX Option,2019,10000,1100000,Petrol,Manual,17.0 kmpl,1591 CC,121.3 bhp,151Nm@ 4850rpm,5
989,Tata Tiago 1.2 Revotron XZ,2017,20000,520000,Petrol,Manual,23.84 kmpl,1199 CC,84 bhp,114Nm@ 3500rpm,5
990,Mahindra Scorpio S10 7 Seater,2015,170000,885000,Diesel,Manual,15.4 kmpl,2179 CC,120 bhp,280Nm@ 1800-2800rpm,7
991,Tata Nexon 1.5 Revotorq XZA Plus DualTone,2018,40000,950000,Diesel,Automatic,21.5 kmpl,1497 CC,108.5 bhp,260Nm@ 1500-2750rpm,5
992,Honda City 1.5 E MT,2008,120000,229999,Petrol,Manual,17.0 kmpl,1497 CC,118 bhp,146Nm at 4800 rpm,5
993,Maruti Ritz VDi,2013,100000,409999,Diesel,Manual,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5
994,Ford Fiesta EXi 1.4 TDCi Ltd,2011,110000,300000,Diesel,Manual,17.8 kmpl,1399 CC,68 bhp,"16.3@ 2,000(kgm@ rpm)",5
995,Tata Indica V2 DLG TC,2008,120000,175000,Diesel,Manual,16.8 kmpl,1405 CC,68 bhp,"13@ 2,500(kgm@ rpm)",5
996,Maruti Alto LX,2000,206000,108000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
997,Maruti Celerio ZXI,2017,40000,425000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,90Nm@ 3500rpm,5
998,Chevrolet Optra Magnum 2.0 LS,2011,170000,272000,Diesel,Manual,16.52 kmpl,1991 CC,123.7 bhp,305Nm@ 2000rpm,5
999,Hyundai i10 Magna 1.1L,2013,70000,310000,Petrol,Manual,19.81 kmpl,1086 CC,68.05 bhp,99.04Nm@ 4500rpm,5
1000,Hyundai Creta 1.4 CRDi S Plus,2017,105000,1125000,Diesel,Manual,21.38 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1500-2750rpm,5
1001,Hyundai Xcent 1.2 Kappa S Option,2014,46000,450000,Petrol,Manual,19.1 kmpl,1197 CC,81.86 bhp,113.75Nm@ 4000rpm,5
1002,Volkswagen Polo Diesel Highline 1.2L,2011,80000,388000,Diesel,Manual,22.07 kmpl,1199 CC,73.9 bhp,180Nm@ 2000rpm,5
1003,Hyundai Verna Transform SX VTVT,2011,60000,400000,Petrol,Manual,16.2 kmpl,1599 CC,103.2 bhp,14.9 KGM at 3000 RPM,5
1004,Honda City i DTEC VX,2015,70000,760000,Diesel,Manual,25.1 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5
1005,Maruti Alto LXi,2009,90000,120000,Petrol,Manual,19.7 kmpl,796 CC,46.3 bhp,62Nm@ 3000rpm,5
1006,Maruti Swift Dzire VDI,2019,25000,757000,Diesel,Manual,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5
1007,Maruti Alto 800 VXI,2015,53000,270000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,69Nm@ 3500rpm,5
1008,Tata Sumo MKII GX BS IV,2011,90000,250000,Diesel,Manual,13.55 kmpl,2179 CC,118.35 bhp,250Nm@ 1500-3000rpm,7
1009,Toyota Innova Crysta 2.5 VX BS IV,2011,60000,800000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7
1010,Toyota Fortuner 4x2 Manual,2014,150000,1380000,Diesel,Manual,13.0 kmpl,2982 CC,168.5 bhp,343Nm@ 1400-3400rpm,7
1011,Mahindra Thar CRDe AC,2014,24000,700000,Diesel,Manual,16.55 kmpl,2498 CC,105 bhp,247Nm@ 1800-2000rpm,6
1012,Honda Mobilio S i DTEC,2016,100000,450000,Diesel,Manual,24.2 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,7
1013,Mahindra KUV 100 G80 K8,2018,6000,650000,Petrol,Manual,18.15 kmpl,1198 CC,82 bhp,115Nm@ 3500-3600rpm,6
1014,Mahindra XUV500 W8 2WD,2013,49700,950000,Diesel,Manual,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7
1015,Toyota Innova 2.5 E Diesel MS 7-seater,2007,80000,626000,Diesel,Manual,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),7
1016,Maruti Swift Dzire AMT VXI,2019,10000,600000,Petrol,Automatic,21.21 kmpl,1197 CC,81.80 bhp,113Nm@ 4200rpm,5
1017,Renault KWID RXT Optional,2019,21000,290000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5
1018,Maruti Alto K10 2010-2014 VXI,2013,25000,215000,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,90Nm@ 3500rpm,5
1019,Renault KWID RXT Optional,2016,22000,250000,Petrol,Manual,25.17 kmpl,799 CC,53.3 bhp,72Nm@ 4386rpm,5
